Case_ID,URL,Job_Title,Monthly_Salary,Raw_JSON
臺灣士林地方法院 114 年度 勞補 字第 162 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c162%2c20251007%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 司他 字第 428 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8f%b8%e4%bb%96%2c428%2c20251007%2c1&ot=in,網路家庭國際資訊股份有限公司,,"{""job_title"": ""網路家庭國際資訊股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 283 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c283%2c20251007%2c1&ot=in,華信航空股份有限公司,,"{""job_title"": ""華信航空股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞補 字第 142 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c142%2c20251003%2c1&ot=in,,50705,"{""job_title"": null, ""monthly_salary"": 50705, ""currency"": ""TWD""}"
臺灣臺南地方法院 113 年度 勞訴 字第 93 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c93%2c20251003%2c1&ot=in,教授積木課之派遣教師,37062,"{""job_title"": ""教授積木課之派遣教師"", ""monthly_salary"": 37062, ""currency"": ""TWD""}"
臺灣高等法院 臺中分院 111 年度 勞上 字第 36 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCHV%2c111%2c%e5%8b%9e%e4%b8%8a%2c36%2c20251001%2c1&ot=in,海外行政中心儲備幹部,,"{""job_title"": ""海外行政中心儲備幹部"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞再易 字第 2 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e5%86%8d%e6%98%93%2c2%2c20250930%2c2&ot=in,管理員,25250,"{""job_title"": ""管理員"", ""monthly_salary"": 25250, ""currency"": ""TWD""}"
臺灣苗栗地方法院 114 年度 勞全 字第 3 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=MLDV%2c114%2c%e5%8b%9e%e5%85%a8%2c3%2c20250930%2c1&ot=in,內勤行政人員,39500,"{""job_title"": ""內勤行政人員"", ""monthly_salary"": 39500, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 勞訴 字第 260 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c260%2c20250930%2c1&ot=in,資訊部專案經理,85000,"{""job_title"": ""資訊部專案經理"", ""monthly_salary"": 85000, ""currency"": ""TWD""}"
臺灣桃園地方法院 114 年度 勞訴 字第 47 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c47%2c20250930%2c1&ot=in,工程師,76000,"{""job_title"": ""工程師"", ""monthly_salary"": 76000, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞抗 字第 59 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e6%8a%97%2c59%2c20250926%2c1&ot=in,經理兼任受託買賣主管,103757,"{""job_title"": ""經理兼任受託買賣主管"", ""monthly_salary"": 103757, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞訴 字第 245 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c245%2c20250926%2c1&ot=in,未提及具體職稱,31500,"{""job_title"": ""未提及具體職稱"", ""monthly_salary"": 31500, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞訴 字第 238 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c238%2c20250926%2c1&ot=in,工程師,92500,"{""job_title"": ""工程師"", ""monthly_salary"": 92500, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞全 字第 16 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e5%85%a8%2c16%2c20250926%2c2&ot=in,行政人員,28590,"{""job_title"": ""行政人員"", ""monthly_salary"": 28590, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞訴 字第 37 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c37%2c20250926%2c1&ot=in,志沛企業有限公司,,"{""job_title"": ""志沛企業有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣新竹地方法院 113 年度 勞訴 字第 68 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c68%2c20250926%2c1&ot=in,研發處數位部資深工程師,83000,"{""job_title"": ""研發處數位部資深工程師"", ""monthly_salary"": 83000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞訴 字第 92 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c92%2c20250926%2c2&ot=in,高專無底薪制業務人員,,"{""job_title"": ""高專無底薪制業務人員"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣新竹地方法院 114 年度 勞訴 字第 13 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c13%2c20250926%2c1&ot=in,雞肉分切、分裝外送工作人員,35200,"{""job_title"": ""雞肉分切、分裝外送工作人員"", ""monthly_salary"": 35200, ""currency"": ""TWD""}"
最高法院 113 年度 台上 字第 1235 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c113%2c%e5%8f%b0%e4%b8%8a%2c1235%2c20250925%2c1&ot=in,神經內科主治醫師,,"{""job_title"": ""神經內科主治醫師"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高等法院 臺南分院 114 年度 勞上 字第 6 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNHV%2c114%2c%e5%8b%9e%e4%b8%8a%2c6%2c20250925%2c1&ot=in,環瑩企業股份有限公司,,"{""job_title"": ""環瑩企業股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞補 字第 136 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c136%2c20250925%2c1&ot=in,,194583,"{""job_title"": null, ""monthly_salary"": 194583, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 司他 字第 436 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8f%b8%e4%bb%96%2c436%2c20250925%2c1&ot=in,公司,,"{""job_title"": ""公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 241 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c241%2c20250925%2c1&ot=in,林同棪工程顧問股份有限公司,,"{""job_title"": ""林同棪工程顧問股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞抗 字第 64 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e6%8a%97%2c64%2c20250924%2c1&ot=in,活動負責人,30635,"{""job_title"": ""活動負責人"", ""monthly_salary"": 30635, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞訴 字第 185 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c185%2c20250924%2c1&ot=in,,62400,"{""job_title"": null, ""monthly_salary"": 62400, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 重勞訴 字第 32 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c32%2c20250924%2c1&ot=in,,219020,"{""job_title"": null, ""monthly_salary"": 219020, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 310 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c310%2c20250924%2c1&ot=in,,399333,"{""job_title"": null, ""monthly_salary"": 399333, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞上 字第 8 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e4%b8%8a%2c8%2c20250923%2c1&ot=in,包裝工程師,82772,"{""job_title"": ""包裝工程師"", ""monthly_salary"": 82772, ""currency"": ""TWD""}"
臺灣高等法院 113 年度 勞上 字第 47 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c113%2c%e5%8b%9e%e4%b8%8a%2c47%2c20250923%2c2&ot=in,業務,33000,"{""job_title"": ""業務"", ""monthly_salary"": 33000, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 539 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c539%2c20250922%2c1&ot=in,中華郵政股份有限公司,,"{""job_title"": ""中華郵政股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 重勞訴 字第 21 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c21%2c20250919%2c1&ot=in,,100000,"{""job_title"": null, ""monthly_salary"": 100000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞全 字第 39 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e5%85%a8%2c39%2c20250919%2c1&ot=in,業務人員,76000,"{""job_title"": ""業務人員"", ""monthly_salary"": 76000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞訴 字第 145 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c145%2c20250919%2c1&ot=in,華南商業銀行股份有限公司,,"{""job_title"": ""華南商業銀行股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞抗 字第 58 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e6%8a%97%2c58%2c20250918%2c1&ot=in,生產課副班長,73111,"{""job_title"": ""生產課副班長"", ""monthly_salary"": 73111, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞抗 字第 61 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e6%8a%97%2c61%2c20250918%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺南地方法院 114 年度 勞訴 字第 108 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c108%2c20250918%2c1&ot=in,,56590,"{""job_title"": null, ""monthly_salary"": 56590, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 重勞訴 字第 78 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c78%2c20250918%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 217 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c217%2c20250917%2c1&ot=in,國票證券投資顧問股份有限公司,,"{""job_title"": ""國票證券投資顧問股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 379 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c379%2c20250916%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高等法院 114 年度 勞抗 字第 46 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c114%2c%e5%8b%9e%e6%8a%97%2c46%2c20250915%2c1&ot=in,高階顧問,111000,"{""job_title"": ""高階顧問"", ""monthly_salary"": 111000, ""currency"": ""TWD""}"
臺灣高等法院 高雄分院 114 年度 勞抗 字第 6 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHV%2c114%2c%e5%8b%9e%e6%8a%97%2c6%2c20250915%2c1&ot=in,海運組林浦儲運課技術員,82000,"{""job_title"": ""海運組林浦儲運課技術員"", ""monthly_salary"": 82000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 294 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c294%2c20250915%2c1&ot=in,,60000,"{""job_title"": null, ""monthly_salary"": 60000, ""currency"": ""TWD""}"
臺灣臺南地方法院 113 年度 勞訴 字第 141 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c141%2c20250915%2c2&ot=in,原料推廣技術員,,"{""job_title"": ""原料推廣技術員"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺南地方法院 114 年度 勞訴 字第 62 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c62%2c20250912%2c1&ot=in,,51025,"{""job_title"": null, ""monthly_salary"": 51025, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 重勞訴 字第 13 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c13%2c20250912%2c2&ot=in,元瀚材料股份有限公司,"{'游豐兆': 170000, '游宏鈞': 50000}","{""job_title"": ""元瀚材料股份有限公司"", ""monthly_salary"": {""游豐兆"": 170000, ""游宏鈞"": 50000}, ""currency"": ""TWD""}"
臺灣高雄地方法院 113 年度 重勞訴 字第 16 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c16%2c20250912%2c1&ot=in,開發部主任/特助、採購人員,"{'陳彥慈': 60000, '王裕瑩': 65000}","{""job_title"": ""開發部主任/特助、採購人員"", ""monthly_salary"": {""陳彥慈"": 60000, ""王裕瑩"": 65000}, ""currency"": ""TWD""}"
臺灣新竹地方法院 113 年度 重勞訴 字第 20 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c20%2c20250912%2c1&ot=in,董事長特別助理,145000,"{""job_title"": ""董事長特別助理"", ""monthly_salary"": 145000, ""currency"": ""TWD""}"
最高法院 114 年度 台上 字第 1372 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c114%2c%e5%8f%b0%e4%b8%8a%2c1372%2c20250911%2c1&ot=in,總幹事,44000,"{""job_title"": ""總幹事"", ""monthly_salary"": 44000, ""currency"": ""TWD""}"
最高法院 114 年度 台上 字第 1371 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c114%2c%e5%8f%b0%e4%b8%8a%2c1371%2c20250911%2c1&ot=in,設備經理,80000,"{""job_title"": ""設備經理"", ""monthly_salary"": 80000, ""currency"": ""TWD""}"
臺灣屏東地方法院 114 年度 勞補 字第 34 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c34%2c20250911%2c1&ot=in,,149400,"{""job_title"": null, ""monthly_salary"": 149400, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 363 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c363%2c20250911%2c1&ot=in,圓山大飯店,,"{""job_title"": ""圓山大飯店"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 355 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c355%2c20250911%2c1&ot=in,大功會計師事務所,,"{""job_title"": ""大功會計師事務所"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高雄地方法院 114 年度 勞全 字第 9 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c114%2c%e5%8b%9e%e5%85%a8%2c9%2c20250911%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣高等法院 臺中分院 113 年度 重勞上 字第 7 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCHV%2c113%2c%e9%87%8d%e5%8b%9e%e4%b8%8a%2c7%2c20250910%2c1&ot=in,安管員,,"{""job_title"": ""安管員"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞專調 字第 261 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e5%b0%88%e8%aa%bf%2c261%2c20250910%2c1&ot=in,台灣微軟股份有限公司,,"{""job_title"": ""台灣微軟股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣基隆地方法院 114 年度 勞補 字第 47 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KLDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c47%2c20250909%2c1&ot=in,,34000,"{""job_title"": null, ""monthly_salary"": 34000, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞訴 字第 209 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c209%2c20250908%2c1&ot=in,,47000,"{""job_title"": null, ""monthly_salary"": 47000, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 勞訴 字第 201 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c201%2c20250908%2c1&ot=in,被告,,"{""job_title"": ""被告"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺南地方法院 114 年度 勞補 字第 47 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c47%2c20250904%2c1&ot=in,,42000,"{""job_title"": null, ""monthly_salary"": 42000, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞補 字第 124 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c124%2c20250904%2c1&ot=in,亞果生醫股份有限公司,,"{""job_title"": ""亞果生醫股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 627 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c627%2c20250904%2c1&ot=in,,40000,"{""job_title"": null, ""monthly_salary"": 40000, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 重勞訴 字第 64 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c64%2c20250904%2c2&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 364 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c364%2c20250903%2c1&ot=in,,58164,"{""job_title"": null, ""monthly_salary"": 58164, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 361 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c361%2c20250903%2c1&ot=in,,80000,"{""job_title"": null, ""monthly_salary"": 80000, ""currency"": ""TWD""}"
臺灣橋頭地方法院 114 年度 勞補 字第 131 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c131%2c20250902%2c1&ot=in,金攀工程股份有限公司,,"{""job_title"": ""金攀工程股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 救 字第 87 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e6%95%91%2c87%2c20250902%2c1&ot=in,,29000,"{""job_title"": null, ""monthly_salary"": 29000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 351 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c351%2c20250901%2c1&ot=in,,68900,"{""job_title"": null, ""monthly_salary"": 68900, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 348 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c348%2c20250901%2c1&ot=in,竤大商貿有限公司,,"{""job_title"": ""竤大商貿有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 326 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c326%2c20250901%2c1&ot=in,百達醫療產品股份有限公司,,"{""job_title"": ""百達醫療產品股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞專調 字第 224 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e5%b0%88%e8%aa%bf%2c224%2c20250901%2c1&ot=in,,51305,"{""job_title"": null, ""monthly_salary"": 51305, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 287 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c287%2c20250829%2c1&ot=in,,173175,"{""job_title"": null, ""monthly_salary"": 173175, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 628 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c628%2c20250829%2c1&ot=in,,38200,"{""job_title"": null, ""monthly_salary"": 38200, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞全 字第 36 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e5%85%a8%2c36%2c20250829%2c1&ot=in,駐廠護理師,93377,"{""job_title"": ""駐廠護理師"", ""monthly_salary"": 93377, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞訴 字第 195 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c195%2c20250829%2c1&ot=in,產品經理,65000,"{""job_title"": ""產品經理"", ""monthly_salary"": 65000, ""currency"": ""TWD""}"
臺灣屏東地方法院 114 年度 勞訴 字第 18 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PTDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c18%2c20250829%2c1&ot=in,技工七等清潔隊員,35750,"{""job_title"": ""技工七等清潔隊員"", ""monthly_salary"": 35750, ""currency"": ""TWD""}"
臺北高等行政法院 地方庭 113 年度 簡 字第 421 號判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPTA%2c113%2c%e7%b0%a1%2c421%2c20250829%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣宜蘭地方法院 114 年度 勞補 字第 39 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=ILDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c39%2c20250827%2c1&ot=in,宜蘭力麗開發股份有限公司,,"{""job_title"": ""宜蘭力麗開發股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 勞訴 字第 362 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c362%2c20250827%2c2&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣桃園地方法院 114 年度 勞訴 字第 123 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c123%2c20250826%2c1&ot=in,,40000,"{""job_title"": null, ""monthly_salary"": 40000, ""currency"": ""TWD""}"
臺灣臺北地方法院 113 年度 勞訴 字第 385 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c385%2c20250826%2c1&ot=in,護理部助理員,29920,"{""job_title"": ""護理部助理員"", ""monthly_salary"": 29920, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 600 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c600%2c20250822%2c1&ot=in,智茂科技有限公司,,"{""job_title"": ""智茂科技有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
